YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202404,188806,1171905,1,3.34,"WSW","WOODLAWN LAKE",29.4325,-98.5717,2925950,9834302
202404,188806,1171906,1,2.41,"E","LEON VLY",29.47,-98.59,2928200,9835400
202404,188806,1171907,1,0,"N","KIRBY",29.47,-98.38,2928200,9822800
202404,188806,1171908,1,1.38,"WNW","VALLEY VIEW",29.78,-98.29,2946800,9817400
202404,188806,1171909,1,1.2,"W","SAN MARCOS",29.9,-97.92,2954000,9755200
202404,188809,1161214,1,3.51,"WSW","PLUM BRANCH",33.84,-82.33,3350400,8219800
202404,188809,1161215,1,.9,"SE","PLUM BRANCH",33.84,-82.26,3350400,8215600
202404,188809,1161216,1,.69,"N","PARKSVILLE",33.79,-82.22,3347400,8213200
202404,188809,1161217,1,3.98,"SE","PLEASANT LANE",33.88,-81.93,3352800,8155800
202404,188809,1161219,1,1.15,"E","LEXINGTON",33.98,-81.23,3358800,8113800
202404,188809,1161220,1,1.5,"NNW","ARTHUR",33.99,-81.16,3359400,819600
202404,188809,1161221,1,.69,"N","COLUMBIA",34.01,-81.02,34600,811200
202404,188809,1161222,1,1.34,"WNW","SPRINGDALE",33.98,-81.12,3358800,817200
202404,188809,1161223,1,2.69,"SW","EDMUND",33.84,-81.23,3350400,8113800
202404,188809,1161224,1,1.85,"ESE","ST ANDREWS",34.02,-81.05,341200,813000
202404,188809,1161225,1,1.38,"N","COLUMBIA",34.02,-81.02,341200,811200
202404,188809,1161226,1,.57,"W","WOODLAND TERRACE",33.98,-80.99,3358800,8059400
202407,194967,1205777,3,14.83,"NNW","BAKER",35.4737,-116.1629,3528422,1169774
202407,194967,1205777,4,13.62,"NNW","BAKER",35.4557,-116.1614,3527342,1169684
202407,194974,1205875,1,5.95,"NNE","BISHOP CREEK",37.3294,-118.5379,3719764,11832274
202407,194974,1205878,1,2.42,"NNE","MOORE",35.4141,-115.26,3524846,11515600
202407,194974,1205880,1,7.77,"W","LONE PINE",36.6017,-118.2101,3636102,11812606
202407,194974,1205880,2,7.71,"W","LONE PINE",36.5953,-118.2089,3635718,11812534
202407,194974,1205880,3,6.71,"W","LONE PINE",36.5974,-118.1909,3635844,11811454
202407,194974,1205880,4,6.66,"W","LONE PINE",36.6023,-118.1901,3636138,11811406
202407,194974,1205882,1,1.13,"SW","HECTOR",34.79,-116.4657,3447400,11627942
202407,194974,1205883,1,24.43,"WSW","HORSE THIEF SPGS",35.6893,-116.3041,3541358,11618246
202407,194974,1205883,2,24.41,"WSW","HORSE THIEF SPGS",35.6936,-116.3049,3541616,11618294
202407,194974,1205883,3,24.2,"WSW","HORSE THIEF SPGS",35.6944,-116.3013,3541664,11618078
202407,194974,1205883,4,24.23,"WSW","HORSE THIEF SPGS",35.6898,-116.3005,3541388,11618030
202407,194974,1205886,1,2.07,"W","TWENTY NINE PALMS",34.1244,-116.0856,347464,1165136
202407,194974,1205890,1,2.8,"W","TWENTY NINE PALMS",34.135,-116.0985,348100,1165910
202407,194974,1205890,2,1.29,"WNW","TWENTY NINE PALMS",34.1352,-116.0716,348112,1164296
202407,194974,1205890,3,1.3,"WNW","TWENTY NINE PALMS",34.1357,-116.0716,348142,1164296
202407,194974,1205890,4,2.8,"W","TWENTY NINE PALMS",34.1357,-116.0985,348142,1165910
202407,194974,1205894,1,.84,"NW","TWENTY NINE PALMS",34.1385,-116.0606,348310,1163636
202407,194974,1205894,2,.83,"NNW","TWENTY NINE PALMS",34.1405,-116.0572,348430,1163432
202407,194974,1205894,3,.75,"NNW","TWENTY NINE PALMS",34.1407,-116.0528,348442,1163168
202407,194974,1205894,4,.79,"NNW","TWENTY NINE PALMS",34.1412,-116.0527,348472,1163162
202407,194974,1205894,5,.87,"NNW","TWENTY NINE PALMS",34.1411,-116.0573,348466,1163438
202407,194974,1205894,6,.88,"NW","TWENTY NINE PALMS",34.1389,-116.061,348334,1163660
202407,194974,1205902,1,5.53,"S","KELSO",34.94,-115.65,3456400,11539000
202407,194974,1205902,2,8.94,"S","KELSO",34.891,-115.6622,3453460,11539732
202407,194974,1205902,3,9.07,"S","KELSO",34.8891,-115.6372,3453346,11538232
202407,194974,1205902,4,4.22,"SSE","KELSO",34.9611,-115.6298,3457666,11537788
202407,194974,1205902,5,1.9,"SSE","KELSO",34.9941,-115.6389,3459646,11538334
202407,194974,1205902,6,2.3,"SSW","KELSO",34.9879,-115.6608,3459274,11539648
202407,194974,1205906,1,1.16,"ENE","(NXP)MCAF TWENTYNINE",34.1368,-115.9314,348208,11555884
202407,194974,1205910,1,3.05,"SSE","BUSH",34.1091,-115.6801,346546,11540806
202407,194974,1205913,1,1.16,"ENE","(NXP)MCAF TWENTYNINE",34.1369,-115.9316,348214,11555896
202407,194974,1205913,2,1.2,"ENE","(NXP)MCAF TWENTYNINE",34.137,-115.9307,348220,11555842
202407,194974,1205913,3,1.18,"ENE","(NXP)MCAF TWENTYNINE",34.1363,-115.9308,348178,11555848
202407,194974,1205913,4,1.13,"ENE","(NXP)MCAF TWENTYNINE",34.1363,-115.9317,348178,11555902
202407,194974,1205920,1,1.31,"W","DEEP SPGS",37.37,-118.0039,3722200,118234
202407,194974,1205920,2,1.14,"W","DEEP SPGS",37.3682,-118.0007,3722092,11842
202407,194974,1205920,3,.89,"NW","DEEP SPGS",37.3785,-117.9921,3722710,11759526
202407,194974,1205920,4,1.01,"NW","DEEP SPGS",37.3798,-117.9938,3722788,11759628
202407,194976,1205922,1,1.25,"N","COLORADO CITY",36.9979,-112.9664,3659874,11257984
202407,194976,1205922,2,.52,"WSW","COLORADO CITY",36.9785,-112.9792,3658710,11258752
202407,194976,1205923,1,1.5,"NNW","COLORADO CITY",36.9995,-112.982,3659970,11258920
202407,194976,1205923,2,1.39,"NNE","COLORADO CITY",36.9996,-112.9642,3659976,11257852
202407,194976,1205923,3,.39,"ENE","COLORADO CITY",36.9828,-112.9639,3658968,11257834
202407,194976,1205923,4,.25,"SSW","COLORADO CITY",36.9768,-112.9723,3658608,11258338
202407,194976,1205923,5,.61,"W","COLORADO CITY",36.9798,-112.9811,3658788,11258866
202407,194976,1205927,1,.39,"S","CHLORIDE",35.4143,-114.2003,3524858,11412018
202407,194976,1205930,1,5.53,"NNE","DOLAN SPGS",35.6973,-114.1743,3541838,11410458
202407,194976,1205930,2,5.7,"NNE","DOLAN SPGS",35.6991,-114.1712,3541946,11410272
202407,194976,1205930,3,5.79,"NNE","DOLAN SPGS",35.7005,-114.1711,3542030,11410266
202407,194976,1205930,4,5.63,"NNE","DOLAN SPGS",35.6989,-114.1746,3541934,11410476
202407,194976,1205932,1,1.93,"N","(IGM)MOJAVE CO ARPT",35.2578,-113.9331,3515468,11355986
202407,194976,1205933,1,.79,"NE","BULLHEAD CITY",35.1575,-114.5594,359450,11433564
202407,194978,1205206,1,0,"N","STATION SDHN4",40.47,-74.01,4028200,74600
202407,194979,1205208,1,.52,"E","KATONAH",41.25,-73.69,4115000,7341400
202407,194979,1205209,1,1.25,"ESE","KATONAH",41.24,-73.68,4114400,7340800
202407,194979,1205210,1,1.25,"WSW","BEDFORD CENTER",41.21,-73.69,4112600,7341400
202407,194979,1205211,1,1.38,"N","BEDFORD CENTER",41.24,-73.67,4114400,7340200
202407,194979,1205212,1,1.04,"W","BEDFORD",41.2,-73.67,4112000,7340200
202407,194979,1205214,1,.86,"NE","BEDFORD",41.21,-73.64,4112600,7338400
202407,194980,1205220,1,1.38,"S","TALMADGE HILL",41.1,-73.5,416000,7330000
202407,194981,1205232,1,0,"N","AMITY",41.27,-74.45,4116200,7427000
202407,194981,1205234,1,1.25,"WSW","WARWICK",41.24,-74.39,4114400,7423400
202407,194981,1205237,1,.52,"E","SOUTHFIELDS",41.25,-74.17,4115000,7410200
202407,194981,1205239,1,.87,"SW","ISLAND PARK",40.59,-73.68,4035400,7340800
202407,194982,1206883,1,0,"N","QUILLAYUTE",47.95,-124.53,4757000,12431800
202407,194982,1206883,2,3.38,"ESE","LA PUSH",47.877,-124.5657,4752620,12433942
202407,194982,1206884,1,0,"N","(HQM)BOWERMAN FLD HO",46.98,-123.9,4658800,12354000
202407,194982,1206886,1,0,"N","(BLI)BELLINGHAM INTL",48.8,-122.53,4848000,12231800
202407,194983,1205244,1,1.26,"ESE","MURRAY HILL",40.67,-74.38,4040200,7422800
202407,194983,1205247,1,.69,"S","ELIZABETH",40.66,-74.22,4039600,7413200
202407,194984,1205254,1,0,"N","STATION ROBN4",40.66,-74.07,4039600,744200
202407,194984,1205255,1,0,"N","BREEZY POINT WXFLOW",40.55,-73.93,4033000,7355800
202407,194984,1205256,1,0,"N","JOHN F KENNEDY ARPT",40.65,-73.78,4039000,7346800
202407,194984,1205257,1,.88,"NW","LONG BEACH",40.5903,-73.6798,4035418,7340788
202407,194984,1205258,1,1.42,"E","LONG BEACH",40.5828,-73.6432,4034968,7338592
202407,194984,1205259,1,.07,"S","AMITYVILLE WXFLOW",40.6591,-73.4002,4039546,7324012
202407,194961,1205741,3,2.82,"W","TWENTY NINE PALMS",34.1359,-116.0988,348154,1165928
202407,194961,1205741,4,2.8,"W","TWENTY NINE PALMS",34.1338,-116.0987,348028,1165922
202407,194961,1205744,1,1.68,"WNW","TWENTY NINE PALMS",34.1429,-116.0749,348574,1164494
202407,194961,1205745,1,2.84,"NNE","LENWOOD",34.9059,-117.0957,3454354,1175742
202407,194961,1205745,2,2.92,"NNE","LENWOOD",34.9059,-117.0929,3454354,1175574
202407,194961,1205745,3,3.02,"NNE","LENWOOD",34.9078,-117.0932,3454468,1175592
202407,194961,1205745,4,2.95,"NNE","LENWOOD",34.908,-117.0963,3454480,1175778
202407,194962,1205747,1,4.78,"SSW","(UCC)YUCCA FLATS",36.9377,-116.0377,3656262,1162262
202407,194962,1205750,1,.93,"SW","(LAS)MCCARRAN/LAS VE",36.0719,-115.1634,364314,1159804
202407,194962,1205752,1,.09,"NE","MERCURY ARPT",36.6207,-116.0287,3637242,1161722
202407,194965,1205770,1,16.88,"ENE","WIKIEUP",34.7761,-113.3375,3446566,11320250
202407,194966,1205772,1,1.66,"NNW","PITTMAN",36.0702,-115.016,364212,115960
202407,194966,1205773,1,2.26,"NNW","PITTMAN",36.0796,-115.017,364776,1151020
202407,194966,1205773,2,2.14,"NNW","PITTMAN",36.0797,-115.0106,364782,115636
202407,194966,1205773,3,1.81,"NNW","PITTMAN",36.0746,-115.011,364476,115660
202407,194966,1205773,4,1.93,"NNW","PITTMAN",36.0746,-115.0164,364476,115984
202407,194966,1205774,1,.33,"NW","VICTORY VLG",36.0532,-114.9743,363192,11458458
202407,194966,1205775,1,1.17,"NNW","PITTMAN",36.0642,-115.0115,363852,115690
202407,194966,1205775,2,1.22,"NNW","PITTMAN",36.0656,-115.0101,363936,115606
202407,194966,1205775,3,1.33,"NNW","PITTMAN",36.067,-115.0114,364020,115684
202407,194966,1205775,4,1.3,"NNW","PITTMAN",36.0658,-115.0125,363948,115750
202407,194967,1205777,1,13.59,"NNW","BAKER",35.4544,-116.1641,3527264,1169846
202407,194967,1205777,2,15.03,"NNW","BAKER",35.4745,-116.1708,3528470,11610248
202405,189678,1166612,1,.69,"S","MANILLA",39.57,-85.62,3934200,8537200
202405,189678,1166613,1,2.62,"SE","WHITAKER",39.35,-86.59,3921000,8635400
202405,189678,1166614,1,.53,"W","ST OMER",39.43,-85.61,3925800,8536600
202405,189678,1166615,1,0,"N","BRAZIL",39.53,-87.12,3931800,877200
202405,189678,1166616,1,.53,"W","FRANCES",39.62,-86.18,3937200,8610800
202405,189678,1166617,1,.53,"W","ST OMER",39.43,-85.61,3925800,8536600
202405,189678,1166618,1,1.43,"SSW","RANDOLPH CO ARPT",40.1499,-84.9269,408994,8455614
202405,189678,1166619,1,2.55,"ESE","GREENSBURG",39.31,-85.44,3918600,8526400
202405,189678,1166620,1,.54,"W","ELLETTSVILLE",39.23,-86.63,3913800,8637800
202405,189678,1166621,1,.54,"W","PIKES PEAK",39.13,-86.16,397800,869600
202405,189678,1166633,1,3.17,"S","MARTINSVILLE ARPT",39.3749,-86.4612,3922494,8627672
202405,189681,1166219,1,.67,"NE","HOOVER",39.3769,-94.6713,3922614,9440278
202405,189681,1166219,2,2.65,"E","RIDGELY",39.4444,-94.6009,3926664,9436054
202405,189681,1166220,1,3.7,"S","BLUE SPGS",38.9674,-94.2673,3858044,9416038
202405,189681,1166220,2,1.01,"N","GRAIN VLY",39.0345,-94.2016,392070,9412096
202405,189681,1188178,1,3.69,"S","LEVASY",39.0772,-94.1199,394632,947194
202405,189681,1188178,2,2.78,"SSE","LEVASY",39.095,-94.1045,395700,946270
202405,189681,1188179,1,3.07,"SW","NAPOLEON",39.0943,-94.1041,395658,946246
202405,189681,1188179,2,.13,"SW","NAPOLEON",39.1289,-94.072,397734,944320
202405,189681,1188181,1,1.08,"E","LAMONTE",38.73,-93.3,3843800,9318000
202405,189681,1188181,2,2.34,"NNE","BEAMAN",38.78,-93.13,3846800,937800
202405,189681,1188182,1,2.76,"ENE","MT AIRY",39.39,-92.6,3923400,9236000
202405,189681,1188182,2,1.07,"W","MOBERLY",39.42,-92.45,3925200,9227000
202405,189681,1188183,1,1.38,"S","HIGBEE",39.3,-92.52,3918000,9231200
202405,189681,1188183,2,2.25,"ESE","HIGBEE",39.31,-92.48,3918600,9228800
202405,189681,1188190,1,1.58,"W","WALDRON",39.2279,-94.8295,3913674,9449770
202408,193050,1192173,2,2.43,"SE","FISH CREEK",29.7558,-83.5406,2945348,8332436
202408,193050,1192173,3,4.02,"NW","STEINHATCHEE",29.7067,-83.432,2942402,8325920
202408,193050,1192173,4,5.19,"ESE","HOWELL PLACE",29.7549,-83.4152,2945294,8324912
202408,193050,1192174,1,2.35,"NNW","LEE",30.4402,-83.318,3026412,8319080
202408,193050,1192174,2,1.67,"WSW","LEE",30.4001,-83.3256,3024006,8319536
202408,193050,1192174,3,2.59,"ESE","LEE",30.3952,-83.2601,3023712,8315606
202408,193050,1192174,4,2.84,"NE","LEE",30.4358,-83.2628,3026148,8315768
202408,193050,1192176,1,0,"N","HAMBURG",30.57,-83.51,3034200,8330600
202408,193050,1192176,2,0,"N","GREENVILLE",30.47,-83.63,3028200,8337800
202408,193050,1192176,3,0,"N","SIRMANS",30.35,-83.66,3021000,8339600
202408,193050,1192176,4,0,"N","HOPEWELL",30.38,-83.44,3022800,8326400
202408,193050,1192176,5,7.13,"S","LEE",30.3071,-83.2927,3018426,8317562
202408,193050,1192176,6,4.57,"E","PINETTA",30.5906,-83.2731,3035436,8316386
202408,193050,1192176,7,0,"N","PINETTA",30.59,-83.35,3035400,8321000
202408,193050,1192177,1,.91,"SW","CLARA",29.78,-83.33,2946800,8319800
202408,193050,1192177,2,.7,"SSW","CLARA",29.7809,-83.3252,2946854,8319512
202408,193050,1192177,3,.54,"NNW","TENNILLE",29.777,-83.3241,2946620,8319446
202408,193050,1192177,4,.55,"NW","TENNILLE",29.7753,-83.3268,2946518,8319608
202408,193050,1192178,1,1.11,"NW","PERRY",30.1195,-83.5949,307170,8335694
202408,193050,1192178,2,1.22,"SW","PERRY",30.0971,-83.5941,305826,8335646
202408,193050,1192178,3,.83,"SE","PERRY",30.101,-83.5709,306060,8334254
202408,193050,1192178,4,.9,"NE","PERRY",30.1205,-83.5711,307230,8334266
202408,193050,1209657,1,8.67,"SSE","HOPEWELL",30.27,-83.37,3016200,8322200
202408,193050,1209657,2,10.12,"SSE","LEE",30.27,-83.25,3016200,8315000
202408,193050,1209657,3,4.57,"ENE","LEE",30.4415,-83.2326,3026490,8313956
202408,193050,1209657,4,2.77,"ESE","MADISON",30.4393,-83.3702,3026358,8322212
202408,193050,1209657,5,2.03,"SSE","MADISON",30.4334,-83.3956,3026004,8323736
202408,193052,1192194,1,0,"N","BARNEY",31,-83.51,3100,8330600
202408,193052,1192194,2,0,"N","SAND HILL",30.98,-83.65,3058800,8339000
202408,193052,1192194,3,0,"N","PIDCOCK",30.78,-83.7,3046800,8342000
202408,193052,1192194,4,0,"N","GROOVERVILLE",30.72,-83.72,3043200,8343200
202408,193052,1192194,5,0,"N","EMPRESS",30.67,-83.56,3040200,8333600
202408,193052,1192194,6,0,"N","NANKIN",30.66,-83.47,3039600,8328200
202408,193052,1192194,7,0,"N","BLUE SPRINGS",30.79,-83.45,3047400,8327000
202408,193052,1192194,8,0,"N","MORVEN",30.94,-83.49,3056400,8329400
202408,193052,1192198,1,0,"N","LAKE PARK",30.68,-83.18,3040800,8310800
202405,189654,1166043,1,.03,"SSW","STEPPSVILLE",35.5296,-85.7001,3531776,8542006
202405,189654,1166045,1,1.44,"SSE","LEBANON",36.2001,-86.2921,3612006,8617526
202405,189654,1166046,1,.75,"N","LEBANON ARPT",36.1908,-86.3195,3611448,8619170
202405,189654,1166047,1,1.75,"SE","LEBANON",36.2005,-86.2799,3612030,8616794
202405,189654,1166049,1,2.24,"E","LEBANON",36.2196,-86.2598,3613176,8615588
202408,193052,1192198,2,.24,"ENE","LAKE PARK",30.6816,-83.1765,3040896,8310590
202408,193052,1192198,3,.42,"NE","LAKE PARK",30.6834,-83.1741,3041004,8310446
202408,193052,1192198,4,.45,"N","LAKE PARK",30.6864,-83.179,3041184,8310740
202405,189588,1165717,1,.89,"NW","GRENVILLE",36.6,-103.62,3636000,10337200
202405,189588,1165718,1,1.77,"NW","CLAYTON",36.47,-103.2,3628200,10312000
202407,195054,1205753,2,1.17,"NW","SIOUX CITY",42.5106,-96.3978,4230636,9623868
202407,195054,1205753,3,.97,"ESE","SIOUX CITY",42.496,-96.3618,4229760,9621708
202407,195054,1205753,4,3.98,"SE","SIOUX CITY",42.4603,-96.3234,4227618,9619404
202407,195054,1205753,5,.77,"NW","SERGEANT BLUFF",42.409,-96.359,4224540,9621540
202407,195054,1205753,6,1.06,"SSW","SIOUX CITY",42.4866,-96.3902,4229196,9623412
202407,195054,1205756,1,2.29,"W","LEEDS",42.5278,-96.4148,4231668,9624888
202407,195054,1205756,2,2.12,"W","SIOUX CITY",42.4957,-96.4211,4229742,9625266
202407,195054,1205756,3,1.35,"SSW","SIOUX CITY",42.4812,-96.3869,4228872,9623214
202407,195054,1205756,4,3.4,"N","(SUX)SIOUX CITY ARPT",42.449,-96.3732,4226940,9622392
202407,195054,1205756,5,3.83,"SE","SIOUX CITY",42.4576,-96.3316,4227456,9619896
202407,195054,1205756,6,1.19,"E","SIOUX CITY",42.5016,-96.3568,4230096,9621408
202407,195055,1205871,1,1.38,"N","METAIRIE",30,-90.15,3000,909000
202407,195055,1205871,2,1.15,"N","METAIRIE",29.9966,-90.15,2959796,909000
202407,195055,1205871,3,1.2,"N","METAIRIE",29.9974,-90.1482,2959844,908892
202407,195055,1205871,4,1.57,"N","METAIRIE",30.0026,-90.1479,30156,908874
202407,195055,1205871,5,1.57,"N","METAIRIE",30.0027,-90.1498,30162,908988
202407,195055,1205874,1,1.38,"N","METAIRIE",30,-90.15,3000,909000
202407,195055,1205874,2,1.52,"NNW","METAIRIE",30.0008,-90.158,3048,909480
202407,195055,1205874,3,1.08,"NNW","METAIRIE",29.9933,-90.1593,2959598,909558
202407,195055,1205874,4,.88,"N","METAIRIE",29.9928,-90.1507,2959568,909042
202407,195056,1205978,1,8.75,"NE","WEST LAKE PONTCHARTRAIN",30.21,-90.33,3012600,9019800
202407,195057,1205889,1,.91,"NW","ALGIERS",29.96,-90.06,2957600,903600
202407,195057,1205889,2,1.04,"WNW","ALGIERS",29.9564,-90.0657,2957384,903942
202407,195057,1205889,3,.96,"WNW","ALGIERS",29.9542,-90.0653,2957252,903918
202407,195057,1205889,4,.86,"WNW","ALGIERS",29.9545,-90.0633,2957270,903798
202407,195057,1205891,1,1.51,"NNW","NEW ORLEANS",29.97,-90.11,2958200,906600
202407,195057,1205891,2,1.16,"NNW","NEW ORLEANS",29.9651,-90.1083,2957906,906498
202407,195057,1205891,3,1.27,"N","NEW ORLEANS",29.9682,-90.1035,2958092,906210
202407,195057,1205891,4,1.49,"NNW","NEW ORLEANS",29.9706,-90.1072,2958236,906432
202407,195057,1205892,1,.91,"SE","VIEUX CARRE",29.96,-90.07,2957600,904200
202402,187726,1152784,1,2.27,"ESE","CHESTER",37.8897,-89.7805,3753382,8946830
202402,187735,1152908,1,.86,"SE","TEMPLE HILL",42.22,-90.97,4213200,9058200
202402,187735,1152909,1,2.16,"WNW","OTTER CREEK",42.24,-90.72,4214400,9043200
202402,187735,1152910,1,.52,"E","BLUE GRASS",41.52,-90.76,4131200,9045600
202402,187735,1152911,1,1.53,"E","ASBURY",42.52,-90.72,4231200,9043200
202402,187735,1152912,1,.86,"NE","LOWDEN",41.86,-90.92,4151600,9055200
202402,187736,1152913,1,1.38,"S","GUILFORD",42.4,-90.3,4224000,9018000
202402,187736,1152914,1,1.53,"W","WARREN",42.5,-90.01,4230000,90600
202402,187736,1152915,1,.69,"S","WINSLOW",42.49,-89.8,4229400,8948000
202402,187736,1152916,1,2.47,"SE","SCIOTA MILLS",42.33,-89.63,4219800,8937800
202402,187736,1152917,1,.86,"NW","DAKOTA",42.39,-89.53,4223400,8931800
202402,187736,1152918,1,5.64,"WSW","MAGNOLIA",41.1038,-89.3062,416228,8918372
202402,187736,1152918,2,2.07,"N","MAGNOLIA",41.15,-89.2,419000,8912000
202407,195047,1205719,1,0,"N","ROCK VLY",43.2,-96.3,4312000,9618000
202402,187813,1153443,1,1.12,"WNW","BRIGHTON",39.2087,-77.0476,3912522,772856
202402,187583,1152075,1,2.68,"NE","WAUGH",32.3963,-86.0163,3223778,86978
202402,187583,1152075,2,.72,"NNW","BOYLSTON",32.4392,-86.2758,3226352,8616548
202402,187583,1152075,3,4.13,"SW","HUNTER",32.3453,-86.4777,3220718,8628662
202402,187583,1152075,4,1.71,"WSW","MC GEHEES",32.2439,-86.4084,3214634,8624504
202402,187583,1152075,5,1.37,"SSW","DEVENPORT",32.0509,-86.406,323054,8624360
202402,187583,1152075,6,1.37,"S","DOWNING",32.1302,-85.9987,327812,8559922
202402,187583,1152076,1,1.46,"WNW","HURTSBORO",32.2575,-85.4233,3215450,8525398
202402,187583,1152076,2,.51,"W","GIRARD",32.4487,-85.0086,3226922,85516
202402,187583,1152076,3,2.63,"N","PHENIX CITY",32.5079,-85.0045,3230474,85270
202402,187583,1152076,4,2.42,"NNE","LADONIA",32.5028,-85.0553,3230168,853318
202402,187583,1152076,5,2.67,"NW","UNLAND",32.4464,-85.3134,3226784,8518804
202402,187583,1152076,6,3.89,"NW","UCHEE",32.3932,-85.3927,3223592,8523562
202402,187583,1152081,1,1.46,"WNW","STONEWALL",32.5798,-85.0723,3234788,854338
202402,187583,1152081,2,1.96,"SSE","MITCHELL XRD",32.5024,-85.3923,3230144,8523538
202402,187583,1152081,3,3.17,"WNW","BUPREE",32.4793,-85.4032,3228758,8524192
202402,187583,1152081,4,3.08,"S","SMITHS",32.4759,-85.0622,3228554,853732
202402,187583,1152081,5,.76,"SE","SMITHS",32.5115,-85.0617,3230690,853702
202402,187583,1152081,6,3.78,"E","SMITHS",32.5127,-85.0058,3230762,85348
202402,187583,1152104,1,1.13,"NE","OSANIPPA",32.7426,-85.1376,3244556,858256
202402,187583,1152104,2,1.35,"WNW","STONEWALL",32.5769,-85.0717,3234614,854302
202402,187583,1152104,3,4.45,"SW","MITCHELL XRD",32.4834,-85.4528,3229004,8527168
202402,187583,1152104,4,1.23,"W","LOACHAPOKA",32.5971,-85.6009,3235826,8536054
202402,187583,1152104,5,1.8,"N","MIDDLE BROOKS XRDS",32.7255,-85.5742,3243530,8534452
202402,187583,1152155,1,2.49,"ESE","NOTASULGA",32.5552,-85.6311,3233312,8537866
202402,187583,1152155,2,1.56,"SSW","TYSONVILLE",32.3779,-86.0057,3222674,86342
202402,187583,1152155,3,2.33,"SSW","HARDAWAY",32.2508,-85.8701,3215048,8552206
202402,187583,1152155,4,2.04,"NNE","BOROM",32.3269,-85.4355,3219614,8526130
202402,187583,1152155,5,3.42,"NNE","SOCIETY HILL",32.4785,-85.4385,3228710,8526310
202402,187583,1152156,1,1.76,"NNE","TUSKEGEE MOTON ARPT",32.4913,-85.6635,3229478,8539810
202402,187583,1152156,2,1.51,"ENE","TUSKEGEE",32.4365,-85.6754,3226190,8540524
202402,187583,1152156,3,1.01,"SSW","PLEASANT HILL",32.4368,-85.6276,3226208,8537656
202402,187583,1152156,4,2.93,"N","PLEASANT HILL",32.4924,-85.6223,3229544,8537338
202402,187583,1152167,1,2.08,"SSW","HURTSBORO",32.2245,-85.419,3213470,8525140
202402,187583,1152167,2,4.65,"WNW","UCHEE",32.3838,-85.419,3223028,8525140
202402,187583,1152167,3,.2,"ESE","GIRARD",32.4493,-84.9967,3226958,8459802
202402,187583,1152167,4,.93,"SSE","OSWICHEE",32.2677,-84.9936,3216062,8459616
202402,187583,1152170,1,2.06,"S","HUNTER",32.3502,-86.4184,3221012,8625104
202402,187583,1152170,2,1.16,"NNW","(MGM)MONTGOMERY ARPT",32.3144,-86.4102,3218864,8624612
202402,187583,1152170,3,2.46,"NE","HOPE HULL",32.2993,-86.3259,3217958,8619554
202402,187583,1152170,4,4.02,"SSW","MONTGOMERY",32.3238,-86.3177,3219428,8619062
202402,187583,1152170,5,2.45,"SE","HUNTER",32.3581,-86.387,3221486,8623220
202402,187632,1152174,1,1.23,"WNW","DITTY",36.1082,-85.5995,366492,8535970
202402,187632,1152174,2,1.07,"SSE","DITTY",36.085,-85.5755,365100,8534530
202402,187632,1152174,3,2.5,"SE","WILHITE",36.1028,-85.4906,366168,8529436
202402,187632,1152174,4,1.77,"NNW","CANEY FORK",36.1433,-85.4633,368598,8527798
